FECHA_CORTE,DEPARTAMENTO,MUNICIPIO,GENERO,EDAD,ESTADO_FORMACION,CONVOCATORIA,NIVE_EDUCATIVO,ESTADOS,META_BENEFICIARIOS,INVERSION,FECHA_VIGENCIA
2020-01-20,ATLANTICO,BARRANQUILLA,FEMENINO,45,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,31,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,31,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,39,ASPIRANTE,2,NO REGISTRA,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,39,ASPIRANTE,2,NO REGISTRA,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,FEMENINO,51,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,FEMENINO,51,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,24,GRADUADO,2,SUPERIOR PREGRADO,BENEFIARIO,1713.0,4029641.0,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,24,GRADUADO,2,SUPERIOR PREGRADO,BENEFIARIO,1713.0,4029641.0,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,24,GRADUADO,2,SUPERIOR PREGRADO,BENEFIARIO,1713.0,4029641.0,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,31,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,31,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,31,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,31,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,FEMENINO,41,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,50,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,50,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,49,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,49,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,FEMENINO,39,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,FEMENINO,39,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,20,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,20,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,20,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,20,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,20,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,35,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,35,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,NO REGISTRA,21,GRADUADO,3,SUPERIOR PREGRADO,BENEFICIARIO,1713.0,4029641.0,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,NO REGISTRA,21,GRADUADO,3,SUPERIOR PREGRADO,BENEFICIARIO,1713.0,4029641.0,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,23,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,23,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,23,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,23,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,23,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,23,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,23,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,24,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,24,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,24,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,24,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,24,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,24,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,35,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,35,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,35,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,35,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,35,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,35,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,35,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,35,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,35,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,35,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,35,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,35,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,35,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,35,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,35,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,35,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,35,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,35,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,35,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,35,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,53,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,53,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,27,ASPIRANTE,2,NO REGISTRA,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,27,ASPIRANTE,2,NO REGISTRA,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,34,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,34,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,34,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,34,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,34,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,34,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,34,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,34,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,34,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,34,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,34,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,34,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,34,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,34,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,34,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,34,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,34,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,34,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,34,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,34,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,22,GRADUADO,2,SUPERIOR PREGRADO,BENEFIARIO,1713.0,4029641.0,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,17,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,26,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,26,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,26,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,26,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,26,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,26,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,26,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,26,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,26,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,26,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,26,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,26,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,48,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,48,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,NO REGISTRA,32,GRADUADO,3,SUPERIOR POSGRADO,BENEFICIARIO,1713.0,4029641.0,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,NO REGISTRA,32,GRADUADO,3,SUPERIOR POSGRADO,BENEFICIARIO,1713.0,4029641.0,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,NO REGISTRA,32,GRADUADO,3,SUPERIOR POSGRADO,BENEFICIARIO,1713.0,4029641.0,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,NO REGISTRA,32,GRADUADO,3,SUPERIOR POSGRADO,BENEFICIARIO,1713.0,4029641.0,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,42,GRADUADO,2,SUPERIOR PREGRADO,BENEFIARIO,1713.0,4029641.0,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,41,GRADUADO,2,SUPERIOR POSGRADO,BENEFIARIO,1713.0,4029641.0,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,41,GRADUADO,2,SUPERIOR POSGRADO,BENEFIARIO,1713.0,4029641.0,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,31,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,31,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,31,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,31,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,31,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,31,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,31,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,46,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,46,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,26,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,26,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,26,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,26,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,26,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,26,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,35,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,35,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,35,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,35,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,35,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,35,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,35,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,35,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,35,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,35,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,35,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,41,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,41,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,41,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,41,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,41,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,41,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,41,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,41,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,41,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,41,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,41,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,41,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
